numeroCamara,numeroSenado,tituloCorto,tipo,autores,estado,comision,origen,cuatrenio,legislatura,url,tituloLargo,objeto
411/2021C,008/2021S,"ESTATUTO DE CONCILIACIÓN","Ley Ordinaria","[""Ministro de Justicia y del Derecho - Wilson Ruiz Orjuela""]",Ley,"Comisión Primera Constitucional Permanente",Senado,2018-2022,2021-2022,https://www.camara.gov.co/estatuto-de-conciliacion,"POR MEDIO DE LA CUAL SE EXPIDE EL ESTATUTO DE CONCILIACIÓN Y SE DICTAN OTRAS DISPOSICIONES","Expedir el Estatuto de Conciliación y crear el Sistema Nacional de Conciliación."
410/2021C,167/2021S,"GENERACIÓN DE EMPLEO","Ley Ordinaria","[""H.S.Carlos Eduardo Guevara villabón"",""H.S.Aydee lizarazo cubillos"",""H.R.Irma Luz Herrera Rodríguez""]",Ley,"Comisión Séptima Constitucional Permanente",Senado,2018-2022,2021-2022,https://www.camara.gov.co/generacion-de-empleo-2,"POR MEDIO DE LA CUAL SE REFORMA LA LEY 1636 DE 2013, SE FOMENTA LA GENERACIÓN DE EMPLEO Y SE DICTAN OTRAS DISPOSICIONES.","La presente Ley tiene el propósito de establecer nuevos apoyos al cesante, fortalecer el Sistema Nacional de Empleo para generar mayor funcionalidad y eficiencia en su servicio, atender las necesidades de la población para acceder al empleo, y establecer medidas para la vinculación laboral de los jóvenes entre 18 y 28 años, como política de Estado."
409/2021C,149/2021S,"CONVENIO MADRID","Ley Ordinaria","[""Ministra de Relaciones Exteriores - Martha Lucia Ramirez""]",Ley,"Comisión Segunda o de Relaciones Internacionales",Senado,2018-2022,2021-2022,https://www.camara.gov.co/convenio-madrid,"POR MEDIO DE LA CUAL SE APRUEBA EL <<CONVENIO MARCO DE COOPERACIÓN ENTRE LA REPÚBLICA DE COLOMBIA Y EL REINO DE ESPAÑA>> SUSCRITO EN MADRID, REINO DE ESPAÑA, EL 3 DE MARZO DE 2015.",""
408/2021C,150/2021S,"ACUERDO EMIRATOS ARABES","Ley Ordinaria","[""Ministra de Relaciones Exteriores - Martha Lucia Ramirez"",""Ministra de Transporte - Angela María Orozco Gómez""]",Ley,"Comisión Segunda o de Relaciones Internacionales",Senado,2018-2022,2021-2022,https://www.camara.gov.co/acuerdo-emiratos-arabes,"""POR MEDIO DE LA CUAL SE APRUEBA EL <<ACUERDO ENTRE EL GOBIERNO DE LA REPÚBLICA DE COLOMBIA Y EL GOBIERNO DE LOS EMIRATOS ÁRABES UNIDOS EN RELACIÓN CON SERVICIOS AÉREOS ENTRE Y MAS ALLÁ DE SUS RESPECTIVOS TERRITORIOS>>, SUSCRITO EN BRASILIA, EL 7 DE NOVIEMBRE DE 2012""",""
407/2021C,068/2020S,"HIJOS DE CRIANZA","Ley Ordinaria","[""H.S.Jose Ritter Lopez Peña""]",Archivado,"Comisión Primera Constitucional Permanente",Senado,2018-2022,2021-2022,https://www.camara.gov.co/hijos-de-crianza,"Por medio de la cual se dictan disposiciones sobre la familia de crianza","El objeto de esta ley es definir la figura de la familia de crianza, establecer su naturaleza, determinar sus medios probatorios y reconocer derechos y obligaciones entre sus miembros."
406/2021C,111/2021S,"PATRIMONIO SABANALARGA","Ley Ordinaria","[""H.S.Efraín José Cepeda Sarabia"",""H.S.Juan Diego Gómez Jiménez"",""H.S.Myriam Alicia Paredes Aguirre"",""H.S.Miguel Angel Barreto Castillo"",""H.S.Nora María García Burgos"",""H.S.Juan Samy Merheg Marun"",""H.S.Daira Galvis Méndez"",""H.S.Armando Alberto Benedetti Villaneda"",""H.S.Esperanza Andrade de Osso"",""H.S.Laureano Augusto Acuña Díaz"",""H.R.Armando Antonio Zabaraín de Arce"",""H.R.Ciro Antonio Rodríguez Pinzón"",""H.R.Nicolás Albeiro Echeverry Alvarán"",""H.R.Buenaventura León León"",""H.R.Felipe Andrés Muñoz Delgado"",""H.R.Juan Carlos Rivera Peña"",""H.R.Diela Liliana Benavides Solarte"",""H.R.Juan Carlos Wills Ospina"",""H.R.Felix Alejandro Chica Correa"",""H.R.José Gustavo Padilla Orozco"",""H.R.Alfredo Ape Cuello Baute"",""H.R.Emeterio José Montes De Castro"",""H.R.Germán Alcides Blanco Álvarez"",""H.R.María Cristina Soto De Gómez"",""H.R.Alonso José del Rio Cabarcas"",""H.R.César Augusto Lorduy Maldonado"",""H.R.Martha Patricia Villalba Hodwalker"",""H.R.Elizabeth Jay-Pang Díaz"",""H.R.Eloy Chichí Quintero Romero"",""H.R.Milene Jarava Díaz"",""H.R.Salim Villamil Quessep"",""H.R.Carlos Mario Farelo Daza"",""H.R.José Eliécer Salazar López"",""H.R.Jorge Enrique Burgos Lugo"",""H.R.José Luis Pinedo Campo""]",Ley,"Comisión Sexta o de Transportes y Comunicaciones",Senado,2018-2022,2021-2022,https://www.camara.gov.co/patrimonio-sabanalarga,"POR MEDIO DE LA CUAL SE DECRETA PATRIMONIO NACIONAL INMATERIAL LA SEMANA SANTA EN EL MUNICIPIO DE SABANALARGA, EN EL DEPARTAMENTO DEL ATLANTICO.",""
405/2021C,,"ESTAMPILLA PRO-DISCAPACIDAD","Ley Ordinaria","[""H.R.Buenaventura León León""]",Archivado,"Comisión Tercera o de Hacienda y Crédito Público","Cámara",2018-2022,2021-2022,https://www.camara.gov.co/estampilla-pro-discapacidad,"POR MEDIO DE LA CUAL SE AUTORIZA A LAS ASAMBLEAS DEPARTAMENTALES, CONCEJOS DISTRITALES Y MUNICIPALES, PARA EMITIR ESTAMPILLA PRO DISCAPACIDAD","La presente ley tiene por objeto autorizar a las asambleas departamentales, concejos distritales y municipales para emitir la estampilla Pro-discapacidad, cuyos recursos serán administrados por el respectivo ente territorial, con el fin de financiar políticas, programas y proyectos para la población en situación de discapacidad."
404/2021C,162/2022S,"BICENTENARIO BATALLA AYACUCHO","Ley Ordinaria","[""H.R.Esteban Quintero Cardona""]",Ley,"Comisión Segunda o de Relaciones Internacionales","Cámara",2018-2022,2021-2022,https://www.camara.gov.co/bicentenario-batalla-ayacucho,"Por medio del cual el Estado colombiano se asocia a la conmemoración del bicentenario de la Batalla de Ayacucho, designa el Municipio de Rionegro, Antioquia, como sede principal de la celebración y se dictan otras disposiciones","Realzar la importancia histórica y cultural del municipio de Rionegro y del general José María Córdova Muñoz en el proceso de construcción histórico político, económico y social de la nación; así como asociar al Estado colombiano en la conmemoración del bicentenario de la Batalla de Ayacucho."
403/2021C,,"FEMINICIDIO MODALIDAD TENTATIVA","Ley Ordinaria","[""H.R.Ricardo Alfonso Ferro Lozano""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2018-2022,2021-2022,https://www.camara.gov.co/feminicidio-modalidad-tentativa,"Por medio del cual se modifica el parágrafo 1° del articulo 317 de la Ley 906 de 2004.","Tiene por objeto modificar la Ley 906 de 2004- Código de Procedimiento Penal- Para que el tipo penal de feminicidio, incluso en la modalidad de tentativa, sea incorporado dentro de las circunstancias a las que se le aplica el incremento de los términos dispuestos en los numerales 4, 5 y 6 del articulo 317 en relación con la procedencia de la libertad del imputado o acusado con medida de aseguramiento privativa de la libertad durante el proceso penal"
402/2021C,008/2021S,CAMPESINADO,"Acto Legislativo","[""H.S.Jesús Alberto Castilla Salazar"",""H.S.Iván Cepeda Castro"",""H.S.Wilson Arias Castillo"",""H.S.Antonio sanguino Páez"",""H.S.Aida Yolanda Avella Esquivel"",""H.S.Gustavo Bolivar Moreno"",""H.S.Victoria Sandino Simanca Herrera"",""H.S.Israel Alberto Zuñiga Iriarte"",""H.S.Gustavo Petro Urrego"",""H.S.Jorge Eduardo Londoño Ulloa"",""H.S.Feliciano valencia medina"",""H.S.Pablo Catatumbo Torres Victoria"",""H.S.Julián Gallo Cubillos"",""H.S.Angélica lisbeth lozano correa"",""H.R.Carlos Germán Navas Talero"",""H.R.Carlos Alberto Carreño Marin"",""H.R.María José Pizarro Rodríguez"",""H.R.Luis Alberto Albán Urbano"",""H.R.Omar De Jesús Restrepo Correa"",""H.R.Inti Raúl Asprilla Reyes"",""H.R.César Augusto Ortiz Zorro"",""H.R.Wilmer Leal Pérez"",""H.R.Abel David Jaramillo Largo"",""H.R.Fabián Díaz Plata"",""H.R.Ángela María Robledo Gómez""]",Archivado,"Comisión Primera Constitucional Permanente",Senado,2018-2022,2021-2022,https://www.camara.gov.co/campesinado,"Por medio del cual se reconoce al campesinado como sujeto de derechos, se reconoce el derecho a la tierra y a la territorialidad campesina y se adoptan disposiciones sobre la consulta popular","El proyecto de reforma constitucional que se presenta tiene por objeto atacar la discriminación y vulnerabilidad del campesinado colombiano a través de esas tres medidas. Para ello se presenta una reforma que, a la vez que refuerza los supuestos del Estado social de derecho, colma lagunas existentes cuando reconoce nuevas realidades y nuevos derechos, y principalmente al proponer un articulado que será el fundamento de un instrumento de reconocimiento de los campesinos y campesinas y de protección de sus derechos."
401/2021C,201/2020S,"BASTON BLANCO","Ley Ordinaria","[""H.S.Maria del Rosario Guerra de la Espriella""]",Ley,"Comisión Séptima Constitucional Permanente",Senado,2018-2022,2021-2022,https://www.camara.gov.co/baston-blanco,"Por medio de la cual se reconoce e identifica el bastón blanco para la movilidad de personas con discapacidad visual","El objeto de la presente ley es reconocer e identificar al bastón blanco con extremo inferior rojo, como el bastón que identifica y permite la movilidad de personas con discapacidad visual."
400/2021C,,INCENTIVOS,"Ley Ordinaria","[""H.R.Silvio José Carrasquilla Torres""]",Archivado,"Comisión Tercera o de Hacienda y Crédito Público","Cámara",2018-2022,2021-2022,https://www.camara.gov.co/incentivos,"Por medio del cual se exalta la labor y se establecen incentivos al personal educativo, personal de la salud y miembros de la Fuerza Pública por su constante servicio y entrega, especialmente durante el tiempo de pandemia producto del Covid-19 y se dictan otras disposiciones.","La presente Ley tiene por objeto exaltar la labor y otorgar incentivos para el personal docente del sector público, personal de la salud en todas sus áreas y miembros de la fuerza pública, como reconocimiento a su arduo compromiso y eficaz desempeño de forma permanente, especialmente durante el tiempo de pandemia producto del covid-19, lapso en el cual se intensificó su servicio a favor de la comunidad, con miras a frenar las consecuencias ocasionadas por el virus, destacándose notoriamente el cumplimiento de sus funciones y generando en consecuencia bienestar y seguridad para toda la sociedad."
399/2021C,,"CATEDRA FORMACIÓN CIUDADANA","Ley Ordinaria","[""H.R.Silvio José Carrasquilla Torres""]",Archivado,"Comisión Sexta o de Transportes y Comunicaciones","Cámara",2018-2022,2021-2022,https://www.camara.gov.co/catedra-formacion-ciudadana-0,"Por medio del cual se establece como obligatoria en todas las instituciones educativas la cátedra de formación ciudadana y se articula en un solo eje curricular con las cátedras estudios afrocolombianos, la atención educativa para grupos étnicos, la educación ambiental y la cátedra para la paz.","Establecer en las Instituciones educativas públicas y privadas, de los niveles básica primaria, básica secundaria y educación media del país, la obligatoriedad la Cátedra Formación Ciudadana y su articulación, en un solo eje curricular, con las cátedras de estudios afrocolombianos, atención educativa para grupos étnicos, educación ambiental y la cátedra para la paz."
398/2021C,272/2021S,"COPA AMÉRICA FEMENINA","Ley Ordinaria","[""Ministro de Hacienda y Crédito Público -  Jose Manuel Restrepo Abondano"",""Ministro del Deporte - Guillermo Herrera Castaño""]",Ley,"Comisión Tercera o de Hacienda y Crédito Público","Cámara",2018-2022,2021-2022,https://www.camara.gov.co/copa-america-femenina,"Por la cual se establecen exenciones de impuestos de carácter nacional y tributos aduaneros para la realización de la copa américa Femenina 2022.",""
397/2021C,,"SALARIO MÍNIMO PROFESIONAL","Ley Ordinaria","[""H.R.Silvio José Carrasquilla Torres""]",Archivado,"Comisión Séptima Constitucional Permanente","Cámara",2018-2022,2021-2022,https://www.camara.gov.co/salario-minimo-profesional-0,"Por medio de la cual se fija el salario mínimo profesional y técnico en Colombia","La presente ley tiene por objeto la fijación de un salario mínimo profesional y un salario mínimo técnico con el fin de que el campo profesional y técnico en Colombia tengan un pago digno en respuesta al tiempo y esfuerzos dedicados a sus estudios durante su Carrera."
396/2021C,,"TELEVISIÓN","Ley Ordinaria","[""H.R.Silvio José Carrasquilla Torres""]",Archivado,"Comisión Sexta o de Transportes y Comunicaciones","Cámara",2018-2022,2021-2022,https://www.camara.gov.co/television-1,"Por medio del cual se incentiva el contenido educativo y cultural emitido por los canales de señal abierta","La presente Ley tiene por objeto incentivar y promover la programación de interés público, social, educativo y cultural que permita complementar la formación moral y cultural de la teleaudiencia colombiana."
395/2021C,,"GRATUIDAD ADMISIÓN","Ley Ordinaria","[""H.R.Silvio José Carrasquilla Torres""]",Archivado,"Comisión Sexta o de Transportes y Comunicaciones","Cámara",2018-2022,2021-2022,https://www.camara.gov.co/gratuidad-admision,"Por medio de la cual se establece la gratuidad para la admisión de estudiantes de estratos 1, 2 y 3 en las instituciones de educación superior públicas, y se dictan otras disposiciones.",""
394/2021C,,"LICENCIA MATRIMONIAL","Ley Ordinaria","[""H.R.Silvio José Carrasquilla Torres""]",Archivado,"Comisión Séptima Constitucional Permanente","Cámara",2018-2022,2021-2022,https://www.camara.gov.co/licencia-matrimonial-1,"Por medio de la cual se modifica el Código Sustantivo de Trabajo con el fin de establecer la licencia matrimonial","La presente ley tiene por objeto el otorgamiento de una licencia remunerada para aquellas parejas que contraen matrimonio o declaren judicialmente o a través de escritura pública o acta de conciliación la unión marital de hecho."
393/2021C,266/2021S,"SEGURIDAD CIUDADANA","Ley Ordinaria","[""H.S.Juan Diego Gómez Jiménez"",""H.S.Milla Romero Soto"",""H.S.Eduardo Emilio Pacheco Cuello"",""H.S.Miguel Ángel Pinto Hernández"",""H.S.Gabriel Velasco Ocampo"",""H.S.Honorio Miguel Henríquez Pinedo"",""H.S.Santiago Valencia Gonzalez"",""H.S.Fernando Nicolás Araújo Rumié"",""H.S.Fabio Raul Amin Saleme"",""H.S.Ruby Helena Chagui Spath"",""H.S.Paloma Susana Valencia Laserna"",""H.R.Jennifer Kristin Arias Falla"",""H.R.Oscar Leonardo Villamizar Meneses"",""H.R.Nubia López Morales"",""H.R.Alejandro Carlos Chacón Camargo"",""H.R.Elbert Díaz Lozano"",""H.R.César Augusto Lorduy Maldonado"",""H.R.Edwin Alberto Valdés Rodríguez"",""H.R.Enrique Cabrales Baquero"",""H.R.Buenaventura León León"",""H.R.Milton Hugo Angulo Viveros"",""H.R.Juan Manuel Daza Iguarán"",""H.R.Christian Munir Garcés Aljure"",""H.R.Jairo Giovany Cristancho Tarache"",""H.R.Jorge Méndez Hernández"",""H.R.José Gustavo Padilla Orozco"",""H.R.Víctor Manuel Ortiz Joya"",""H.R.Martha Patricia Villalba Hodwalker"",""H.R.José Vicente Carreño Castro"",""H.R.Yenica Sugein Acosta Infante"",""H.R.Julio César Triana Quintero"",""H.R.Erwin Arias Betancur"",""H.R.Esteban Quintero Cardona"",""H.R.John Jairo Bermúdez Garcés"",""H.R.Adriana Magali Matiz Vargas"",""H.R.José Jaime Uscátegui Pastrana"",""H.R.Andrés David Calle Aguas"",""H.R.Juan David Velez Trujillo"",""H.R.John Jairo Berrio López"",""H.R.Edward David Rodríguez Rodríguez"",""Ministro del Interior - Daniel Palacios Martinez"",""Ministro de Defensa- Diego Molano Aponte"",""Ministro de Justicia y del Derecho- Wilson Ruiz Orjuela""]",Ley,"Comisión Primera Constitucional Permanente",Senado,2018-2022,2021-2022,https://www.camara.gov.co/seguridad-ciudadana-0,"Por medio de la cual se dictan normas tendientes al fortalecimiento de la Seguridad Ciudadana y se dictan otras disposiciones","Tiene por objeto el fortalecimiento de la Seguridad Ciudadana, por medio de la inclusión de reformas al Código Penal y de Procedimiento Penal; al Código Nacional de Seguridad y Convivencia Ciudadana; al Código de Extinción de Dominio, Regulación de Armas, elementos y dispositivos menos letales, sostenibilidad del Registro Nacional de Identificación Balística, y de otras disposiciones."
